room_id;host_id;room_type;district;district-name;neighbourhood_group;reviews;review_scores_rating;review_scores_overall_satisfaction;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;accommodates;bedrooms;price;minstay;latitude;longitude
956500;5197852;Entire home/apt;14;Penzing;1411;23;2.7;4.2;4.5;5;4.3;4.2;3.8;3;1;50;1;48.211035;16.233422
5568421;28868851;Entire home/apt;10;Favoriten;1005;0;4.9;4.6;2.5;4.3;4.5;4.3;3;2;1;51;5;48.175198;16.370795
4162824;3904929;Entire home/apt;4;Wieden;403;2;2.2;4.6;2.5;4.6;4.3;4.5;4.2;3;1;107;2;48.197009;16.364598
4417426;10016995;Entire home/apt;22;Donaustadt;2217;0;2.3;4.7;4.1;4.4;5;4.3;4.9;1;1;102;1;48.212134;16.43993
4410297;17805738;Entire home/apt;4;Wieden;402;14;4.8;4.3;5;4.9;3.7;4.9;4.9;5;2;141;2;48.196001;16.37311
847680;4331202;Entire home/apt;1;Innere Stadt;103;2;2.7;3.5;4.5;4;4.4;4.4;4.7;5;2;186;;48.203744;16.369293
3306671;6567594;Entire home/apt;7;Neubau;701;13;2.3;3.8;2.5;4.8;3.5;4.3;4;4;1;102;4;48.204918;16.35401
2122750;1151232;Entire home/apt;9;Alsergrund;903;2;2;4.9;4.4;4.5;4.5;3.5;5;2;0;54;2;48.215607;16.343954
2688201;9845203;Shared room;19;Doebling;1904;36;2.6;5;3.7;5;4.7;3.5;4.4;;1;14;1;48.236707;16.353029
5431792;28175770;Entire home/apt;10;Favoriten;1004;3;2.4;4.4;4.4;4.6;4.6;4.9;2.6;2;1;46;;48.173914;16.372432
6425229;33526565;Private room;4;Wieden;404;0;4.2;4.2;2.5;5;4;4;4.5;3;1;45;3;48.185766;16.367464
7506178;29354898;Private room;2;Leopoldstadt;204;0;4.9;4.2;2.6;4.2;4.7;4.5;3.9;2;1;52;1;48.21395;16.377755
3847236;19825862;Private room;9;Alsergrund;901;2;4.1;3.5;2.7;4.8;3.9;4.7;4.2;2;1;40;1;48.221903;16.354509
6240932;32395773;Entire home/apt;3;Landstrasse;304;1;3.5;3.9;3.7;4.2;4.5;4.8;4.6;2;1;51;1;48.193219;16.385753
7268424;38054509;Entire home/apt;9;Alsergrund;904;0;3.3;3.7;3.6;4.8;4.2;5;4.1;4;1;77;1;48.224582;16.352428
1666111;266033;Entire home/apt;2;Leopoldstadt;206;30;3.7;3.5;3;4;3.9;3.6;3.1;4;1;89;3;48.207722;16.398165
758811;1547126;Entire home/apt;1;Innere Stadt;102;164;2.2;4.6;3.8;4.9;4.6;3.8;4.7;;1;107;1;48.207124;16.378489
161446;772475;Entire home/apt;2;Leopoldstadt;202;5;4.8;3.5;3.7;4.2;4.6;4.2;4.2;2;1;55;3;48.221646;16.385604
7210346;37755179;Entire home/apt;19;Doebling;1904;0;2.1;3.7;2.7;4.9;4.5;3.7;3.1;4;0;79;1;48.236133;16.352232
6190348;4609285;Entire home/apt;1;Innere Stadt;101;0;4.4;4.5;3.4;5;4.9;4.1;4.7;4;1;90;4;48.210682;16.37688
7249707;30750532;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1506;0;2;4.2;4.9;4.6;4.6;4.1;4.6;3;1;44;5;48.194691;16.312962
4594848;23812539;Entire home/apt;8;Josefstadt;803;1;3.6;4.3;3.8;4.5;4.8;4.7;4.1;3;1;68;3;48.214891;16.340891
4879392;25101394;Private room;18;Waehring;1803;0;4.9;3.5;4.9;4.7;4.1;4.7;3.4;1;1;23;1;48.220617;16.339346
6351442;33089810;Entire home/apt;10;Favoriten;1023;0;3.4;4.4;3.4;5;4.8;3.7;2.7;4;2;56;5;48.168587;16.388151
7267203;32735010;Entire home/apt;2;Leopoldstadt;202;1;4.8;4.9;3.1;4.6;3.7;4.7;4.2;4;1;62;;48.220681;16.387525
3991774;10865072;Private room;10;Favoriten;1005;3;5;3.8;4.2;4.2;3.7;3.7;4.5;4;1;23;1;48.175506;16.368327
4907842;25267255;Entire home/apt;18;Waehring;1804;2;2;4.2;4.5;4.7;4.6;4.6;4.2;5;2;169;3;48.234817;16.326921
4431063;22843624;Entire home/apt;20;Brigittenau;2003;22;2.8;4.1;2.7;4.8;3.6;4.9;3.9;4;2;111;2;48.229969;16.370996
6636666;5691795;Entire home/apt;1;Innere Stadt;107;7;2.9;4.2;4.6;4.7;4.7;4.5;4.1;4;2;147;2;48.208749;16.371672
1933206;10006001;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1502;15;4.4;4.1;2.8;4.2;3.6;4.1;4.5;4;1;66;1;48.200628;16.334942
879228;175131;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1504;47;4.6;4.8;4.9;4.1;3.9;4.7;3.5;;3;136;2;48.184919;16.327935
5745878;8248666;Entire home/apt;5;Margareten;501;10;4.4;4.8;3.7;4.2;5;4.5;4.1;2;1;75;2;48.188059;16.362148
5832243;30273625;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1501;0;4.2;4.8;4.5;4.7;3.8;4.7;3.7;;3;339;1;48.202892;16.328377
2852244;14583900;Private room;2;Leopoldstadt;207;1;4.4;3.7;3;4;4.4;4.2;3.7;2;1;40;1;48.222009;16.398516
153988;739130;Entire home/apt;9;Alsergrund;903;34;4.1;4.6;4.4;4.2;4.3;4.4;4.5;3;1;49;2;48.215327;16.348386
1758633;2327667;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1501;3;2.4;4.6;3.5;4.9;4.7;3.6;4.1;4;1;68;2;48.200616;16.328528
7112561;37257882;Entire home/apt;14;Penzing;1402;0;3.9;4.4;3.6;4.2;4.7;3.7;3.4;2;2;34;20;48.196976;16.31238
6173404;32028659;Entire home/apt;10;Favoriten;1002;2;2.4;3.6;3.2;4.6;4.3;3.6;1.9;3;0;46;2;48.17197;16.385868
4610053;23853226;Entire home/apt;3;Landstrasse;306;4;2.5;3.6;2.7;4.4;4.9;4.5;4.2;4;0;55;1;48.197581;16.39765
859134;305673;Entire home/apt;1;Innere Stadt;106;14;3.3;4.2;2.9;4.8;4.7;4;4;;2;181;3;48.211236;16.364778
820982;4311383;Entire home/apt;14;Penzing;1411;3;3.6;3.9;4.5;4.5;4;4.4;3.4;4;2;85;3;48.207956;16.245804
4601093;23846612;Entire home/apt;1;Innere Stadt;107;3;2.5;4.8;3.4;4;3.9;3.5;5;2;1;79;3;48.212561;16.374335
2904623;14840152;Entire home/apt;21;Floridsdorf;2127;2;3.4;4.6;4.2;4.3;4.2;3.6;4.7;4;2;90;3;48.244729;16.398802
1882370;9798844;Entire home/apt;22;Donaustadt;2212;8;3.8;4.2;2.8;4.5;3.6;5;3.4;;2;147;2;48.233185;16.434851
2242405;1446342;Entire home/apt;8;Josefstadt;803;5;4.3;3.8;5;4.1;4.5;4.6;4.3;4;1;134;3;48.214542;16.342409
7351809;38521888;Entire home/apt;18;Waehring;1803;0;2.3;3.9;2.6;4;3.7;4.3;3.2;4;1;169;1;48.2201;16.340242
6361213;33140709;Entire home/apt;6;Mariahilf;601;9;3.4;4.3;4.6;4.8;3.8;3.7;4.8;4;1;90;2;48.20007;16.362062
2870312;4372039;Entire home/apt;8;Josefstadt;803;23;4.3;4.3;4.8;4.1;5;4.5;4.2;5;2;107;3;48.212058;16.342603
4726301;7059993;Entire home/apt;9;Alsergrund;904;16;4;3.5;3.5;4.1;3.5;4;4.1;4;1;67;;48.229688;16.354016
2792126;5922712;Entire home/apt;8;Josefstadt;801;0;3.1;4.6;3;5;5;4.7;4.2;4;2;90;1;48.214166;16.35046
1484872;5857639;Entire home/apt;5;Margareten;503;5;3.2;4.7;4.6;4.4;4.4;3.9;4.5;;4;55;3;48.18553;16.347146
4078580;21156023;Entire home/apt;5;Margareten;503;18;4.6;4.7;3.4;4.6;3.6;4.9;4.8;2;1;113;1;48.184758;16.349415
7079572;37116336;Private room;2;Leopoldstadt;209;0;4.9;4.5;3.1;4.2;4.2;3.7;4.1;3;1;21;1;48.223954;16.403941
6375455;33224459;Entire home/apt;7;Neubau;702;0;4.7;4.4;4.6;4.8;3.6;3.7;4.6;5;3;85;2;48.199604;16.350298
3024685;15411038;Entire home/apt;13;Hietzing;1303;5;4.5;4.6;3.3;4.1;4.8;3.6;4.5;2;1;56;1;48.190195;16.289518
4516137;7405954;Entire home/apt;1;Innere Stadt;105;1;2.4;5;3.1;4.9;3.7;3.5;4.5;4;1;141;1;48.213833;16.37299
2779708;14216524;Entire home/apt;8;Josefstadt;802;28;2.8;5;2.7;4.3;3.8;3.8;4.7;;3;160;2;48.210086;16.355187
6321408;32893616;Entire home/apt;1;Innere Stadt;107;9;3;4.2;3.8;4.2;4.8;4.8;4.9;4;1;102;1;48.212746;16.374212
769988;4062484;Entire home/apt;12;Meidling;1211;0;3;3.5;3.6;4.1;4.2;3.8;4;4;2;260;5;48.166101;16.31052
7394149;38739051;Entire home/apt;2;Leopoldstadt;202;0;2.3;4.1;3.9;4.7;4.6;4.2;3.2;3;1;54;1;48.224488;16.384398
5356429;27159692;Private room;3;Landstrasse;305;12;4.2;3.8;2.8;4.4;4.1;4.4;4.8;2;1;46;1;48.193785;16.395662
3399854;9158703;Entire home/apt;1;Innere Stadt;105;0;4.4;3.6;5;4.4;4.4;3.8;4.5;2;1;134;3;48.215205;16.369725
2786679;4259916;Entire home/apt;19;Doebling;1904;1;4;3.7;2.9;4.2;3.5;4.1;3.8;;2;146;2;48.234145;16.35474
6778537;35313642;Private room;2;Leopoldstadt;208;3;4;4;4.6;4.7;4.5;4.3;3.6;2;1;34;2;48.200307;16.438259
7166964;33968479;Entire home/apt;5;Margareten;503;0;3.2;4.9;3.3;4.6;4.5;4.5;4.3;2;0;40;1;48.188273;16.356908
914417;3966462;Entire home/apt;9;Alsergrund;902;93;4.8;4.2;3.3;4.6;3.9;3.9;4.3;2;1;136;3;48.219039;16.364515
6314701;13649070;Private room;5;Margareten;503;5;4.7;4.8;2.7;4.2;4.4;4.4;4.2;2;1;34;1;48.185801;16.346588
6026881;21304560;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1502;0;3.3;4;3.4;4.1;4.4;4;4.9;4;1;164;2;48.200447;16.332158
7091552;31409239;Entire home/apt;16;Ottakring;1605;0;4.4;4.2;4.2;5;4.5;4.8;3.7;4;2;56;1;48.221673;16.314903
7316171;17394384;Entire home/apt;6;Mariahilf;603;0;3.8;3.8;4.5;5;4.3;4.4;4.2;3;1;79;1;48.196882;16.349358
3963172;20540314;Private room;5;Margareten;503;30;4.4;4.5;4.9;4.5;3.5;5;4.3;2;1;23;2;48.185537;16.352628
5423184;11790869;Entire home/apt;1;Innere Stadt;101;3;4;4.1;3.6;4.9;4.3;3.7;4.6;3;1;90;1;48.210753;16.375065
840199;4192982;Entire home/apt;16;Ottakring;1601;0;3.4;3.9;3.5;4.1;4.3;4.4;4.9;2;1;55;3;48.208939;16.336741
1912268;9920785;Entire home/apt;6;Mariahilf;603;7;2.5;3.9;2.8;4.7;3.9;5;4.5;4;1;81;4;48.193063;16.34862
6449277;33672297;Private room;8;Josefstadt;801;0;3.2;4.6;3.9;4.8;4.7;4.2;4.8;2;1;90;1;48.214644;16.347697
1595710;4034068;Entire home/apt;22;Donaustadt;2232;2;3.5;3.7;5;4;4.1;4.1;2.5;2;1;112;2;48.24356;16.423196
4876659;25087787;Entire home/apt;1;Innere Stadt;103;4;4.4;4;4.1;4.2;4;4.8;4.7;3;2;190;2;48.201795;16.366064
4847275;18982651;Entire home/apt;1;Innere Stadt;104;1;3.6;3.8;2.6;4.9;5;4;4;;5;372;2;48.209724;16.355593
1318030;4304771;Entire home/apt;20;Brigittenau;2003;1;4.3;4.3;3.3;4.6;3.5;4.6;3.9;4;1;72;14;48.233289;16.37062
1882859;4229178;Entire home/apt;9;Alsergrund;906;0;2.6;4.7;3.6;4;4.9;4.2;4.2;;2;226;3;48.217178;16.357774
1412179;3125186;Entire home/apt;3;Landstrasse;304;29;3.3;3.5;3.2;4.3;4.3;4.5;4.6;;3;112;2;48.189616;16.390029
3196722;15717058;Entire home/apt;3;Landstrasse;302;24;3.4;4.6;4.2;4;4.5;4.5;4.9;2;1;73;3;48.205594;16.390249
906651;4235279;Entire home/apt;5;Margareten;503;12;4.8;4.8;4.2;4.6;5;3.5;4.1;4;1;79;3;48.186648;16.355816
6858081;17712311;Private room;3;Landstrasse;302;1;4.6;4.2;2.7;4.1;4.6;4.7;4.5;2;1;34;1;48.204468;16.395353
7374333;21832116;Private room;20;Brigittenau;2008;0;3.4;4.5;4.6;4.2;4.1;4.2;3.3;1;1;16;4;48.235507;16.379261
2197889;11211123;Entire home/apt;20;Brigittenau;2005;7;4.6;4.9;4.1;5;3.6;4.8;3.1;;2;141;4;48.232618;16.368121
6550230;16893161;Private room;3;Landstrasse;310;2;4.9;4.5;4.8;4.5;5;3.8;4.5;2;1;34;2;48.197961;16.402465
7214461;37769736;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1502;1;4.7;4;2.8;4.3;4.4;3.5;5;3;1;45;3;48.199458;16.332925
6427904;13071943;Private room;2;Leopoldstadt;207;2;3.6;3.6;4.9;4;4.3;3.6;3.2;2;1;40;1;48.223322;16.402568
3287056;16610789;Entire home/apt;6;Mariahilf;601;1;4.3;3.5;4.5;5;4.5;4.6;4.3;5;3;124;5;48.198727;16.360691
2755471;9365489;Private room;7;Neubau;705;7;4.5;4;4.5;4.7;4.5;4.3;4.2;2;1;45;1;48.205096;16.338282
6245285;11409671;Entire home/apt;3;Landstrasse;306;10;3.4;3.8;4.2;4.2;3.5;4.3;4.7;4;1;71;2;48.194272;16.401393
1218513;4762791;Entire home/apt;7;Neubau;703;3;5;4.6;3.5;4.5;4;4.3;4.7;2;1;79;2;48.201359;16.348412
7056913;37011587;Entire home/apt;6;Mariahilf;602;0;2.6;3.8;4.6;4.4;4.6;4.2;4.4;4;0;78;1;48.191788;16.353396
7051237;959758;Private room;22;Donaustadt;2228;1;4.6;4.4;2.9;4.9;3.9;3.8;4.3;1;1;18;1;48.214848;16.511815
3717667;18981380;Entire home/apt;8;Josefstadt;802;0;2.5;3.5;2.6;4.4;3.6;3.8;4.2;5;2;136;3;48.21023;16.352178
7159519;6135714;Private room;4;Wieden;401;3;2.7;3.6;4.5;4.8;4.7;4;4.7;5;1;68;1;48.197665;16.367976
7170808;33295604;Private room;3;Landstrasse;308;1;3.4;3.5;3.6;4.2;4.1;3.6;4.3;2;1;34;2;48.188038;16.385833
4284052;1090265;Entire home/apt;11;Simmering;1105;4;4.7;4.7;3.6;4.3;3.5;3.9;3.9;2;0;28;7;48.160944;16.416423
6178606;32050245;Private room;2;Leopoldstadt;207;15;2.9;4.8;2.5;4.7;4;3.5;4.1;2;1;56;2;48.222007;16.403394
5506503;12595492;Entire home/apt;2;Leopoldstadt;202;15;4.7;3.8;3;4.9;4.4;4.9;3.4;4;2;107;3;48.222673;16.382753
7362913;5106632;Entire home/apt;7;Neubau;704;0;3.6;4;4.7;4.3;4.2;3.9;4.1;4;1;66;1;48.204145;16.340684
7376860;38645322;Entire home/apt;7;Neubau;701;0;4.6;3.5;2.6;4.9;3.9;4.2;4.7;4;1;63;1;48.203081;16.349215
6814375;35680104;Private room;20;Brigittenau;2005;0;3.8;4.9;4.4;4.7;4.4;4.8;4.5;4;1;34;1;48.233634;16.366781
6963854;27990024;Private room;15;Rudolfsheim-Fuenfhaus;1503;1;2.6;3.5;3.6;4.7;4.4;4.9;3.3;3;1;23;5;48.190479;16.336897
5460369;28324167;Entire home/apt;13;Hietzing;1303;1;3.7;4.9;4.1;4.1;3.6;4.5;3.1;4;1;45;1;48.190245;16.271344
3082405;9985293;Entire home/apt;3;Landstrasse;304;5;2.5;4.2;4.9;4.4;4.5;3.9;4.6;2;0;62;1;48.189164;16.389091
4699905;24295462;Entire home/apt;13;Hietzing;1306;2;4.5;4.1;3.1;4.8;4.6;3.8;4.7;4;1;73;4;48.175057;16.286494
3444062;17356067;Private room;9;Alsergrund;901;1;3.1;4.6;3.8;4;4.5;4;4.7;2;1;30;20;48.229069;16.356376
3245376;16417333;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1503;16;2.3;4.3;2.8;4.6;3.7;4.5;4.2;2;1;44;1;48.19137;16.331169
462758;2299560;Private room;10;Favoriten;1002;37;4.6;3.6;4.2;4;4.3;4.6;1.9;1;1;41;2;48.176813;16.38298
543091;2670197;Entire home/apt;16;Ottakring;1604;13;2.2;4.8;4.6;4.1;3.8;4.5;4.8;4;1;51;3;48.213652;16.320651
6762610;35402974;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1502;0;3.1;3.7;3.8;4.7;4.7;4.1;4;4;1;112;1;48.196899;16.32968
6473287;31271400;Entire home/apt;3;Landstrasse;303;3;2.5;4.5;2.7;4.8;4.6;5;4.6;4;2;111;3;48.201961;16.382975
6432770;3696556;Private room;6;Mariahilf;602;0;4.6;4.3;3.7;4.8;4.4;4.2;4.1;3;1;113;1;48.190469;16.349814
1610568;8577211;Entire home/apt;20;Brigittenau;2003;1;4.4;4.8;3.6;4.3;3.9;4.6;3;2;0;62;3;48.229574;16.3711
6016602;753532;Entire home/apt;6;Mariahilf;603;0;3.1;4.6;4.7;4.7;3.7;4.6;4;3;1;73;1;48.196512;16.346467
4732017;24434485;Entire home/apt;9;Alsergrund;901;3;4.5;4.8;3.4;4.8;4.3;3.5;4;3;1;62;3;48.232089;16.355395
4789547;3701403;Entire home/apt;3;Landstrasse;301;19;2.9;4.9;4.6;4.4;5;3.8;4.9;4;1;97;2;48.209267;16.389669
7279419;13163065;Private room;4;Wieden;402;0;2.6;4.9;4.8;4.1;5;5;5;2;1;42;1;48.19077;16.379609
311836;175131;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1504;17;5;4.3;2.8;4.3;4.6;5;4;;2;90;1;48.183882;16.327164
4106258;796263;Entire home/apt;21;Floridsdorf;2104;0;3.6;4.8;4.7;4.8;4.1;4;1.5;4;1;47;1;48.282409;16.450768
3625422;15506010;Private room;15;Rudolfsheim-Fuenfhaus;1501;3;4.3;3.7;4.3;4.6;5;4.7;4.9;2;1;40;1;48.202773;16.328812
6683353;22730102;Private room;16;Ottakring;1605;3;3.7;3.8;3.4;4.4;4.3;4;3.6;2;1;28;1;48.216136;16.314829
1719633;4304771;Entire home/apt;2;Leopoldstadt;202;0;2.9;4.2;4.3;4.3;4.5;4;4.4;2;0;72;14;48.223093;16.38489
2293085;11687935;Private room;19;Doebling;1902;0;3.4;4.7;3.9;4.1;4.2;4.5;4;1;1;77;7;48.245553;16.35992
6329854;11149040;Entire home/apt;3;Landstrasse;306;2;3.3;5;2.5;5;3.6;4.2;4.7;3;1;51;1;48.200411;16.396801
6070320;2519970;Entire home/apt;3;Landstrasse;301;2;3.5;4.9;5;5;3.7;4.5;4.2;4;2;73;2;48.208734;16.393883
1650899;8443421;Entire home/apt;12;Meidling;1201;6;2.8;4.6;2.8;5;4.8;3.6;3.6;2;1;45;3;48.184951;16.338022
247290;518644;Entire home/apt;5;Margareten;501;29;4.3;4.1;3;4.1;3.5;4.6;4.1;;1;73;1;48.193842;16.35862
1058255;3123596;Entire home/apt;9;Alsergrund;904;11;3.8;5;4.4;4.2;4.3;4.5;4.1;4;1;34;1;48.228092;16.354613
5605707;29060768;Private room;10;Favoriten;1005;0;3.1;5;4.5;4.6;4.6;4.1;1.6;2;1;51;1;48.171928;16.367477
7117453;37286581;Private room;2;Leopoldstadt;206;0;2.4;4.5;3.4;4.2;4;3.8;3;2;1;25;;48.219796;16.395495
5665864;29372579;Entire home/apt;6;Mariahilf;603;0;4.4;3.8;4.1;4.4;4.1;3.6;4;;2;136;2;48.195937;16.345695
2496893;12781834;Entire home/apt;14;Penzing;1412;2;2.3;4.2;3.4;4.4;4.4;3.6;4.6;;3;67;3;48.21041;16.21272
586721;2892239;Private room;22;Donaustadt;2209;0;3.3;4.7;2.7;4.9;4.2;3.5;2.6;3;1;32;4;48.250801;16.435138
2823222;14410249;Private room;5;Margareten;501;0;4.2;3.6;5;4.1;3.7;4.1;4.9;1;1;32;1;48.188956;16.361374
5328413;27610444;Entire home/apt;14;Penzing;1403;1;2;3.5;2.8;4.8;4.2;3.8;3.8;;2;79;3;48.190144;16.306142
5938563;13951194;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1505;3;2.7;3.6;3.3;4.3;3.9;4;4.4;;3;723;1;48.189447;16.325211
5355772;27763398;Entire home/apt;9;Alsergrund;902;11;2;3.8;2.9;4.5;4.9;4.6;4;4;2;60;3;48.220279;16.361786
2288910;11692249;Private room;20;Brigittenau;2003;0;3.8;4.7;5;4.2;4.9;3.6;3.2;2;1;56;1;48.230733;16.372775
2992641;7232257;Entire home/apt;4;Wieden;403;8;3.2;3.5;3.1;4.3;4.1;4.5;4.2;;3;200;4;48.195865;16.364062
849196;3123596;Entire home/apt;12;Meidling;1201;5;3.4;5;2.5;4.7;5;5;3.8;5;1;34;;48.185577;16.34068
1791302;1137320;Entire home/apt;20;Brigittenau;2003;2;3.5;4.3;3.5;4;4.6;4.4;4.7;;3;101;2;48.228086;16.371553
2029550;10423435;Entire home/apt;1;Innere Stadt;101;10;4.9;4.6;4.3;4.2;4.9;4.2;4.9;4;1;142;7;48.205784;16.3745
1616099;8601428;Entire home/apt;2;Leopoldstadt;203;1;3.7;4.2;3.5;4.7;5;4.7;3.5;2;0;56;7;48.223379;16.380314
4612308;23896141;Entire home/apt;16;Ottakring;1605;6;2.6;3.6;4.3;4.7;3.5;3.6;3;4;1;56;2;48.219863;16.316548
5202553;26912317;Entire home/apt;8;Josefstadt;803;4;3;4;2.5;4.5;4.1;4;4.5;3;2;73;5;48.210298;16.34094
6453987;33662970;Entire home/apt;22;Donaustadt;2223;2;5;3.9;4.3;4.2;4.7;4.8;2.3;2;1;62;2;48.220518;16.478252
6447446;1670569;Entire home/apt;5;Margareten;503;0;4.1;4.4;4.4;4.9;4.7;4.9;4.8;4;1;112;2;48.186243;16.348546
286933;1492956;Private room;4;Wieden;402;158;2;4.2;4;4.2;5;4.6;4.7;2;1;40;1;48.192842;16.373409
7452661;39029138;Entire home/apt;2;Leopoldstadt;203;0;4.9;3.6;3;4.6;3.5;4.4;4.6;4;2;87;2;48.217956;16.37836
3071646;1108400;Entire home/apt;2;Leopoldstadt;201;3;2;4.3;4.5;4.6;4.3;4.6;3.6;;2;112;3;48.226356;16.402774
3993580;14415540;Entire home/apt;11;Simmering;1102;0;2.8;4;3.7;4.2;4.3;4.7;4.1;;4;113;3;48.175759;16.424193
2293380;11687935;Private room;19;Doebling;1905;1;4.5;3.5;5;4.6;4.6;4.8;3.5;2;1;82;7;48.247058;16.35975
6383722;33274485;Entire home/apt;9;Alsergrund;901;0;2;4.5;4.2;4.4;4.9;4;4;3;1;72;1;48.224174;16.355354
4693688;4736648;Entire home/apt;9;Alsergrund;901;1;5;3.5;4.4;4.5;4.2;4.7;4.4;4;1;68;3;48.23095;16.354759
5224826;21324621;Entire home/apt;5;Margareten;503;18;4;3.7;3.1;4.2;4;3.7;4.1;2;1;78;1;48.186414;16.34992
1483004;7934011;Entire home/apt;3;Landstrasse;302;3;4.4;4.1;3;4.3;5;4.5;4.8;3;1;56;1;48.20469;16.395308
4961199;25575364;Entire home/apt;1;Innere Stadt;105;2;2;4.3;3.3;4;4.7;4.4;4.8;3;1;90;2;48.213701;16.36999
1043989;5748098;Entire home/apt;8;Josefstadt;803;7;4.7;4.8;4.5;4.7;4.7;4;5;3;1;75;2;48.212275;16.34318
6433771;9695107;Private room;7;Neubau;704;0;4.4;4.1;2.9;4;4;4.9;4.1;2;1;45;1;48.199843;16.34383
6428693;33550749;Entire home/apt;13;Hietzing;1303;0;2.1;4.1;3.5;5;3.6;4.5;3.3;2;1;169;1;48.189577;16.272858
5561284;26980625;Entire home/apt;2;Leopoldstadt;207;13;2.2;4.2;2.7;4.6;3.7;4.6;4.1;4;1;78;1;48.221634;16.39795
6267497;32527812;Private room;6;Mariahilf;603;1;2.7;5;3.2;4.1;3.7;4.6;4.2;2;1;44;1;48.19176;16.34624
3435218;16988381;Entire home/apt;6;Mariahilf;603;35;3.5;3.7;3.2;4.2;3.9;4.4;4.4;2;1;62;1;48.192568;16.345082
1261679;6832423;Entire home/apt;9;Alsergrund;903;0;3;4.8;4.8;5;4.9;4.4;4.1;;2;185;2;48.21623;16.342121
1338352;5386437;Private room;17;Hernals;1702;0;4;3.8;2.5;4.3;4.8;3.9;4.1;1;1;23;7;48.217517;16.337422
532122;2615299;Entire home/apt;6;Mariahilf;603;21;2.2;4.9;4.5;4.2;4.9;4.1;4.5;3;1;78;5;48.194018;16.34559
1634327;8681803;Entire home/apt;4;Wieden;404;35;3.6;4.5;3.6;4.3;4.7;4.8;4.4;2;1;49;2;48.1886;16.370742
7227090;9533463;Private room;8;Josefstadt;801;0;2.6;3.5;3.5;4.1;3.5;3.7;4.1;4;1;68;1;48.212798;16.349754
2205475;10245091;Entire home/apt;2;Leopoldstadt;206;0;3;4.6;4.9;4.3;3.6;4.1;4.9;4;0;102;2;48.212382;16.394852
6897475;13795916;Entire home/apt;18;Waehring;1803;4;3.7;4.3;4.3;4.3;4.4;4.5;3.5;2;1;45;2;48.22342;16.344906
6242895;32408673;Private room;8;Josefstadt;803;8;4.9;4.8;4;4.4;5;3.8;4.2;2;1;33;1;48.212733;16.345201
2279394;9798844;Entire home/apt;22;Donaustadt;2211;3;2.8;3.8;3.3;4.2;5;4.4;4.9;4;1;89;2;48.223797;16.424398
1551731;7783635;Entire home/apt;4;Wieden;403;17;3.1;3.6;5;4.2;3.5;4.2;4.7;2;1;85;1;48.193597;16.367162
3235666;16373694;Private room;5;Margareten;501;12;3.2;4;3.7;4.3;4.7;4.4;4.1;2;1;33;2;48.194399;16.354764
3036862;15466147;Private room;3;Landstrasse;307;7;3.4;4.3;3;4.6;3.5;3.9;4.5;3;1;47;1;48.193453;16.407541
1166579;6388287;Entire home/apt;9;Alsergrund;904;6;3.8;3.8;4.2;4.3;4.5;4.4;4.8;2;1;95;1;48.225812;16.350896
2737148;13841617;Entire home/apt;6;Mariahilf;603;11;2.5;4.2;2.8;4.4;4.9;3.8;4.2;4;1;87;7;48.192741;16.347889
4539214;23537323;Entire home/apt;13;Hietzing;1308;1;3;4.6;3.2;4.9;4.9;3.8;3.4;5;1;85;3;48.17137;16.292808
4283507;21433118;Entire home/apt;17;Hernals;1703;4;2.3;4.5;3.5;4;3.5;4.9;4.9;4;2;316;1;48.218618;16.325901
3806974;19563414;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1503;20;3.5;3.7;2.9;4.1;4.3;4.5;3.6;3;1;72;2;48.196128;16.335289
2790065;14270918;Entire home/apt;16;Ottakring;1604;3;4;4.7;4.7;4.6;4.8;5;4.4;2;1;44;2;48.214537;16.312068
2624503;1446342;Entire home/apt;5;Margareten;501;54;4.7;3.6;3.7;4.1;3.5;3.5;4.6;;2;146;3;48.189863;16.359858
75500;400857;Entire home/apt;20;Brigittenau;2006;6;3.8;4.5;4.7;4.1;4.8;4.3;4.1;4;2;96;4;48.235002;16.366144
6365028;4331202;Entire home/apt;1;Innere Stadt;101;1;3.1;3.9;5;4.9;4.2;3.8;4.3;;4;520;3;48.205473;16.371868
5776997;14547592;Private room;3;Landstrasse;305;2;2.6;3.8;5;4;4.8;4;4.5;2;1;44;1;48.194578;16.390618
6984383;34922357;Entire home/apt;14;Penzing;1403;2;4;4.8;3.2;4.7;3.9;3.9;3.7;4;2;79;2;48.188525;16.302883
7173694;37575282;Entire home/apt;1;Innere Stadt;101;0;2.7;3.8;3.4;4.2;3.7;3.6;4.1;4;1;147;1;48.207863;16.37223
